filename,algorithm,chunk_size,hvg_total,hvg_mean,hvg_medianhvg_std,merge_total,merge_mean,merge_median,merge_std
data/finance01.csv.gz,dual_tree_hvg,286142,4.685763581000174,0.7809605968333623,0.776285936000022,0.010010349891328995,0.011732297000889957,0.0023464594001779914,0.0024862640002538683,0.0007930307991467919
data/finance01.csv.gz,dual_tree_hvg,296325,5.501506724000137,1.1003013448000274,1.1268859640003939,0.12421860796402548,0.014996429998973326,0.0037491074997433316,0.003472142999726202,0.0021315886940270466
data/finance01.csv.gz,dual_tree_hvg,306509,4.148465678000321,0.8296931356000641,0.8279918449998149,0.009779705887383774,0.009030625000377768,0.002257656250094442,0.002104980500007514,0.0010142581016897177
data/finance01.csv.gz,dual_tree_hvg,316693,5.80333943199912,1.160667886399824,1.2016930109994064,0.11334828914498978,0.01647757499904401,0.004119393749761002,0.0033441615000811,0.0025547728515622546
data/finance01.csv.gz,dual_tree_hvg,326876,4.5249954240007355,0.9049990848001471,0.9045421809996697,0.003821292817253408,0.010418982999908621,0.0026047457499771554,0.002588899999864225,0.001250220535490576
data/finance01.csv.gz,dual_tree_hvg,337060,4.59051299299972,0.918102598599944,0.9159861969992562,0.006831873930578053,0.010974772000736266,0.0027436930001840665,0.0026884415001404705,0.0012215932905563294
data/finance01.csv.gz,dual_tree_hvg,347244,3.825452765000591,0.9563631912501478,0.9523711480001111,0.009695854598697908,0.008067645000664925,0.0026892150002216417,0.002028978999987885,0.0010495669670033281
data/finance01.csv.gz,dual_tree_hvg,357427,4.021319252000467,1.0053298130001167,1.0043560270000853,0.0044281985793693775,0.006696650000776572,0.002232216666925524,0.001987310000004072,0.0004289606056553482
data/finance01.csv.gz,dual_tree_hvg,367611,4.125891426000635,1.0314728565001587,1.0298775330002172,0.004018851075994284,0.006331435999527457,0.0021104786665091524,0.002118321000125434,0.0005179918445739544
data/finance01.csv.gz,dual_tree_hvg,377795,4.243464987999687,1.0608662469999217,1.0580956064995917,0.012063068612184659,0.0066361760000290815,0.0022120586666763606,0.0022819320001872256,0.000576805385952646
data/finance01.csv.gz,dual_tree_hvg,387978,4.406869639999059,1.1017174099997646,1.1033478259996627,0.00649108465414034,0.007047922998935974,0.0023493076663119914,0.0020097899996471824,0.0010728568386438862
data/finance01.csv.gz,dual_tree_hvg,398162,4.519261638999524,1.129815409749881,1.1287646559999303,0.005410769018411677,0.007344904999627033,0.0024483016665423443,0.002213110000411689,0.001079414520330972
data/finance01.csv.gz,dual_tree_hvg,408346,5.261556058000679,1.3153890145001697,1.3072236194998368,0.1652923660515085,0.014515912999740976,0.0048386376665803255,0.004154406999987259,0.0015706470794657416
data/finance01.csv.gz,dual_tree_hvg,418529,5.6545364249996055,1.4136341062499014,1.390633242000149,0.059710422641606614,0.0075555529992925585,0.002518517666430853,0.002362108999477641,0.0007655455929337225
data/finance01.csv.gz,dual_tree_hvg,428713,5.311884529999588,1.327971132499897,1.3375439755000116,0.08828691435553279,0.008091141999102547,0.0026970473330341824,0.0024845039997671847,0.001064600435756835
data/finance01.csv.gz,dual_tree_hvg,438897,3.936423228999047,1.3121410763330157,1.326178151000022,0.08287002141920291,0.007622696999533218,0.003811348499766609,0.003811348499766609,0.0011924894997719093
data/finance01.csv.gz,dual_tree_hvg,449080,4.138311640998836,1.3794372136662787,1.4448201200002586,0.10174283305937216,0.004562127000099281,0.0022810635000496404,0.0022810635000496404,0.00020971449976059375
data/finance01.csv.gz,dual_tree_hvg,459264,4.397756788000152,1.4659189293333839,1.4233465830002388,0.14835196539067685,0.00938342500012368,0.00469171250006184,0.00469171250006184,0.0009030794999489444
data/finance01.csv.gz,dual_tree_hvg,469448,4.443254352000622,1.4810847840002073,1.4573110049996103,0.05862826411193617,0.005088598998554517,0.0025442994992772583,0.0025442994992772583,0.00021967049997329013
data/finance01.csv.gz,dual_tree_hvg,479631,5.039804658999856,1.6799348863332852,1.6190477509999255,0.13527902353418078,0.005956723000053898,0.002978361500026949,0.002978361500026949,0.00011334949977026554
data/finance01.csv.gz,dual_tree_hvg,489815,4.534512770998845,1.5115042569996149,1.5446016999994754,0.10085585028166943,0.011616808000326273,0.0058084040001631365,0.0058084040001631365,0.0012032790000375826
data/finance01.csv.gz,dual_tree_hvg,499999,4.783137040999463,1.5943790136664877,1.5975921069994001,0.09744849595171454,0.006762726999113511,0.0033813634995567554,0.0033813634995567554,0.0007463725000889099
data/finance01.csv.gz,binary_search_hvg,1000,42.78463100299359,0.02465972968472253,0.018604890999995405,0.055637491008433994,3.3296455919953587,0.0019202108373675656,0.0016119024999170506,0.001234338143548126
data/finance01.csv.gz,binary_search_hvg,11183,153.62549173499974,0.9911322047419339,0.9404701729999942,0.31830603948977865,1.0403584369951204,0.006755574266202081,0.005972519500573981,0.00387595013535725
data/finance01.csv.gz,binary_search_hvg,21367,199.4760110390016,2.462666802950637,2.4382232130001285,0.7523253683943607,0.7368597890035744,0.00921074736254468,0.00898721950034087,0.005207597658128707
data/finance01.csv.gz,binary_search_hvg,31550,238.84260661999997,4.423011233703703,4.13915051999993,1.4567838963443651,0.8446979720019954,0.01593769758494331,0.013815804000842036,0.00970020635713521
data/finance01.csv.gz,binary_search_hvg,41734,290.6431599439966,7.088857559609672,6.588307627000177,2.3049786586651524,1.022878506003508,0.0255719626500877,0.030381964000298467,0.012183020214474335
data/finance01.csv.gz,binary_search_hvg,51918,284.3522984159954,8.616736315636224,7.9400782849997995,2.8946485242570503,1.7232910999991873,0.0538528468749746,0.01716170300005615,0.19841331038436097
data/finance01.csv.gz,binary_search_hvg,62101,319.9243196860007,11.849048877259284,11.742649881000034,2.439166014125445,0.5031111689986574,0.01935042957687144,0.022690124999826367,0.012024169305385413
data/finance01.csv.gz,binary_search_hvg,72285,339.89434056299797,14.162264190124915,13.05035140650034,4.77235915950408,0.8796315960007632,0.038244852000033185,0.03818973600027675,0.017745759079252476
data/finance01.csv.gz,binary_search_hvg,82469,387.3622633599971,18.445822064761767,18.52267289500014,4.817544926811463,0.5652841239998452,0.02826420619999226,0.033751815000414354,0.01721237210034935
data/finance01.csv.gz,binary_search_hvg,92652,385.2690461709981,21.40383589838878,20.780630879499768,5.460549741541429,0.4294194000021889,0.025259964706011113,0.033454970000093454,0.017962018896909373
data/finance01.csv.gz,binary_search_hvg,102836,414.1841934999993,25.886512093749957,24.87038289800057,5.859458898589624,0.6106259750004028,0.040708398333360186,0.04548529200019402,0.028705839862025382
data/finance01.csv.gz,binary_search_hvg,113020,431.4631854820018,28.764212365466786,28.28635958799987,5.977397973731318,1.663185136998436,0.11879893835703115,0.023505432999627374,0.3185951419117993
data/finance01.csv.gz,binary_search_hvg,123203,491.6047382339966,35.114624159571186,32.14719938200005,9.279762096981772,0.3956864779993339,0.030437421384564144,0.01997536700037017,0.024309713294086356
data/finance01.csv.gz,binary_search_hvg,133387,494.02139060699847,38.00164543130757,36.884492060999946,10.560513024973933,0.5080655949986976,0.042338799583224805,0.022199440999884246,0.03752347779917714
data/finance01.csv.gz,binary_search_hvg,143571,410.62951934600096,34.21912661216675,32.7530483849996,9.750957390273252,0.7137442930006728,0.06488584481824299,0.07457061800050724,0.04740993194144515
data/finance01.csv.gz,binary_search_hvg,153754,504.3159211989996,45.84690192718178,40.8221597390002,13.314395248390019,0.3683048479997524,0.036830484799975235,0.011968675500156678,0.03777870450043118
data/finance01.csv.gz,binary_search_hvg,163938,466.96558770000047,46.696558770000046,42.95175620300006,10.072581014746858,0.3420311550007682,0.038003461666752024,0.041088850000051025,0.026967710525449228
data/finance01.csv.gz,binary_search_hvg,174122,385.29386196700125,42.810429107444584,42.42347219600015,10.542093546572982,0.3797187860000122,0.04746484825000152,0.03663905900020836,0.0407006998132008
data/finance01.csv.gz,binary_search_hvg,184305,465.14036354900145,51.68226261655572,50.692188588000135,12.898167903539743,0.6272776810010328,0.0784097101251291,0.09433333100014352,0.046553231591517856
data/finance01.csv.gz,binary_search_hvg,194489,477.0409221839991,59.63011527299989,55.18944641600001,16.52443049071838,0.16729834399939136,0.02389976342848448,0.006301915999756602,0.02796458152345827
data/finance01.csv.gz,binary_search_hvg,204673,584.0209572549993,73.00261965687491,72.23586499049998,20.97250683196084,0.42528908799977216,0.06075558399996745,0.09432663200004754,0.04722958221630578
data/finance01.csv.gz,binary_search_hvg,214856,565.8592127210004,70.73240159012505,71.54388154299977,9.909482463062924,0.40530802099783614,0.05790114585683374,0.056081183000060264,0.04711456932247036
data/finance01.csv.gz,binary_search_hvg,225040,522.3408896610008,74.62012709442868,69.30042258799949,18.631125733196523,0.2925831059992561,0.04876385099987601,0.035526725499494205,0.04557528519977463
data/finance01.csv.gz,binary_search_hvg,235224,611.628607738,87.37551539114286,78.5435875610001,26.75715664144319,0.213212120001117,0.0355353533335195,0.013704499499908707,0.044851243235213605
data/finance01.csv.gz,binary_search_hvg,245407,613.8078112250005,87.68683017500007,90.91920417900019,18.128589124201767,1.7848496879987579,0.29747494799979296,0.04007039749967589,0.5609337535670708
data/finance01.csv.gz,binary_search_hvg,255591,498.34334204099923,83.05722367349988,84.67537613449986,5.966786021908843,0.23914256200077944,0.047828512400155884,0.006318499000371958,0.05172135593584775
data/finance01.csv.gz,binary_search_hvg,265774,548.8472726550008,91.47454544250013,87.35487171199975,19.34404751184409,1.5855420019997837,0.31710840039995675,0.010480800999175699,0.5466411952373715
data/finance01.csv.gz,binary_search_hvg,275958,696.3367767950003,116.0561294658334,118.50178312550042,23.197902036910733,0.8358418979996713,0.16716837959993427,0.20630598699972325,0.0817322705796522
data/finance01.csv.gz,binary_search_hvg,286142,782.67726631,130.44621105166667,126.0140196340003,15.829580539119224,0.39776586599873553,0.07955317319974711,0.013201480000134325,0.09076324440652464
data/finance01.csv.gz,binary_search_hvg,296325,616.548124676001,123.30962493520019,121.82585894600015,19.182397144417333,0.2834560589999455,0.07086401474998638,0.04760718649959017,0.06659731222669099
data/finance01.csv.gz,binary_search_hvg,306509,646.7237417349997,129.34474834699995,133.81767364900043,12.540998983429345,0.5918444210019516,0.1479611052504879,0.1441535750004732,0.04039311453567016
data/finance01.csv.gz,binary_search_hvg,316693,692.3111807160012,138.46223614320024,144.56124567799998,10.897461927624926,0.2963162519990874,0.07407906299977185,0.08423981999976604,0.04400773190317621
data/finance01.csv.gz,binary_search_hvg,326876,658.4895422560012,131.69790845120025,141.0995703690005,28.31851676062674,0.38303709299998445,0.09575927324999611,0.07632227800013425,0.07809708266726091
data/finance01.csv.gz,binary_search_hvg,337060,688.9504140709996,137.79008281419993,150.40727456999957,20.954165632728028,0.3299900459996934,0.08249751149992335,0.038498213500133716,0.09516575498049502
data/finance01.csv.gz,binary_search_hvg,347244,598.0273961049998,149.50684902624994,150.2301591774999,5.2900207687758725,0.1638312560007762,0.0546104186669254,0.02268462099982571,0.06024436912613469
data/finance01.csv.gz,binary_search_hvg,357427,733.503698520999,183.37592463024976,171.00766009699964,44.827333028643544,0.35397919900060515,0.11799306633353505,0.13662239400036924,0.07357279463185142
data/finance01.csv.gz,binary_search_hvg,367611,702.6090137420006,175.65225343550014,159.43100819500023,42.10742534030822,0.32998516500083497,0.10999505500027833,0.14616291600032127,0.061623249872943806
data/finance01.csv.gz,binary_search_hvg,377795,677.8089521800002,169.45223804500006,159.67315104399995,41.61917112652696,0.6373430379990168,0.2124476793330056,0.26999666200026695,0.09796210799728065
data/finance01.csv.gz,binary_search_hvg,387978,704.8943986369995,176.22359965924989,180.89233418549975,20.858764019931087,0.48646782400101074,0.16215594133367026,0.22342802000093798,0.11023320409365009
data/finance01.csv.gz,binary_search_hvg,398162,759.3339847309999,189.83349618274997,197.74942048250023,17.66263526305576,0.36921457600146823,0.12307152533382275,0.11532303400053934,0.09966055468206363
data/finance01.csv.gz,binary_search_hvg,408346,616.0572784440001,154.01431961100002,157.30212391899977,18.70971288797137,0.32102412299900607,0.1070080409996687,0.10977155699947616,0.07955337245429833
data/finance01.csv.gz,binary_search_hvg,418529,750.1544620829991,187.53861552074977,190.04092722299993,8.73359830667458,0.18364438399839855,0.06121479466613285,0.009555796999848098,0.07444079835780824
data/finance01.csv.gz,binary_search_hvg,428713,745.4696261430008,186.3674065357502,192.80634580600008,20.490427305686783,0.25411641800019424,0.08470547266673141,0.012139166999986628,0.10537702564032932
data/finance01.csv.gz,binary_search_hvg,438897,621.428719087,207.14290636233332,198.2572364460002,14.89299462698838,0.33611567899970396,0.16805783949985198,0.16805783949985198,0.15373832050045166
data/finance01.csv.gz,binary_search_hvg,449080,631.4230823690013,210.47436078966712,211.8039781180005,22.39022515228559,0.3566112759999669,0.17830563799998345,0.17830563799998345,0.16358470199975272
data/finance01.csv.gz,binary_search_hvg,459264,693.4770157590001,231.15900525300003,219.23223081499964,23.541159603233947,0.01990571999886015,0.009952859999430075,0.009952859999430075,0.0022958519994062954
data/finance01.csv.gz,binary_search_hvg,469448,719.9693949639995,239.98979832133318,197.69865928299987,68.82391155716145,0.01720947100147896,0.00860473550073948,0.00860473550073948,0.000765865500397922
data/finance01.csv.gz,binary_search_hvg,479631,728.173888149,242.724629383,194.90785030000006,67.63087886977803,0.03771358199992392,0.01885679099996196,0.01885679099996196,0.00800160299968411
data/finance01.csv.gz,binary_search_hvg,489815,728.7262338240016,242.90874460800055,224.11589072700008,37.158972312085815,0.3588632789978874,0.1794316394989437,0.1794316394989437,0.16479844249988673
data/finance01.csv.gz,binary_search_hvg,499999,605.8364663900002,201.94548879666672,194.43662758000028,14.80159822720965,0.5865852540009655,0.29329262700048275,0.29329262700048275,0.008005945001059445
data/finance02.csv.gz,dual_tree_hvg,1000,5.819329179007582,0.0031371046787102867,0.0032730540006014053,0.004492826410020703,12.722066415984955,0.00686195599567689,0.006035767500179645,0.006639825954930634
data/finance02.csv.gz,dual_tree_hvg,11183,4.18206143000225,0.025345826848498485,0.020377931999973953,0.007451982998884642,1.0458257809932547,0.006376986469471066,0.004903806499896746,0.01872458892106282
data/finance02.csv.gz,dual_tree_hvg,21367,4.199374686003466,0.04882993820934263,0.041724277500179596,0.013479233805948525,0.3003162830009387,0.003533132741187514,0.0031428840002263314,0.0016771668879348703
data/finance02.csv.gz,dual_tree_hvg,31550,4.177522822004903,0.07202625555180867,0.06849431900036507,0.018834330362348856,0.5532548709970797,0.00970622580696631,0.0058524450005279505,0.03049225561589635
data/finance02.csv.gz,dual_tree_hvg,41734,4.639175080001223,0.10543579727275508,0.10343056850069843,0.02299272495555538,0.1925132720025431,0.004477052837268444,0.004611653999745613,0.0016502775196305403
data/finance02.csv.gz,dual_tree_hvg,51918,3.874174186000346,0.11069069102858131,0.10880448799980513,0.007340104795715976,0.11665602299763123,0.00343105949993033,0.0032443079999211477,0.001657334776244446
data/finance02.csv.gz,dual_tree_hvg,62101,4.107951172001776,0.14165348868971642,0.13686541700008092,0.025404203656067156,0.09204823600066447,0.0032874370000237313,0.0031004049997136462,0.0012569979872336632
data/finance02.csv.gz,dual_tree_hvg,72285,4.082890452999891,0.16331561811999562,0.16275229599978047,0.0040284643848291935,0.08563073900131712,0.0035679474583882134,0.0034187580004072515,0.0013652651368615864
data/finance02.csv.gz,dual_tree_hvg,82469,4.577725434002787,0.2080784288183085,0.2112630720002926,0.038454970165963435,0.07167135000145208,0.0034129214286405755,0.0031531360000371933,0.0012816422451664212
data/finance02.csv.gz,dual_tree_hvg,92652,4.583382058001007,0.22916910290005035,0.2180963740001971,0.04247614575443985,0.10315111399995658,0.005429005999997715,0.005632074000459397,0.002673606361234531
data/finance02.csv.gz,dual_tree_hvg,102836,5.404456465999829,0.3002475814444349,0.28901314800032196,0.0477781776836267,0.10664361300132441,0.006273153705960259,0.00611594200017862,0.0020338845578630337
data/finance02.csv.gz,dual_tree_hvg,113020,4.307941787003074,0.2692463616876921,0.2642283169998336,0.02552152713475257,0.05067701699954341,0.0033784677999695607,0.0032969630001389305,0.0011991699969606461
data/finance02.csv.gz,dual_tree_hvg,123203,4.607315224001468,0.3071543482667645,0.3077410920004695,0.03561813325654068,0.05735974000162969,0.004097124285830692,0.003523817500536097,0.002358266001630196
data/finance02.csv.gz,dual_tree_hvg,133387,4.701217917000577,0.3616321474615828,0.3659255550001035,0.03240800290255748,0.05549449899990577,0.004624541583325481,0.0046276255002339894,0.0018047834774609938
data/finance02.csv.gz,dual_tree_hvg,143571,5.312018005999562,0.44266816716663016,0.4616085560001011,0.07559415443367033,0.07293732700054534,0.006630666090958667,0.006824346000030346,0.002077792080246443
data/finance02.csv.gz,dual_tree_hvg,153754,5.656286627002373,0.47135721891686444,0.4516733405002924,0.06690921995306044,0.06591378500070277,0.005992162272791161,0.006759769999916898,0.0028884927366741447
data/finance02.csv.gz,dual_tree_hvg,163938,5.503281665000031,0.500298333181821,0.4921209869999075,0.08503694980284683,0.03658584000186238,0.003658584000186238,0.003679191000173887,0.0015049227742452596
data/finance02.csv.gz,dual_tree_hvg,174122,5.537896885999544,0.5537896885999544,0.5629768015000991,0.08928160859169877,0.03136257900223427,0.0034847310002482524,0.0032468630006405874,0.0014733111434780716
data/finance02.csv.gz,dual_tree_hvg,184305,4.783428464000281,0.47834284640002805,0.47194260550031686,0.021195577831882514,0.03207854300035251,0.0035642825555947232,0.003832596999927773,0.0011097116558051769
data/finance02.csv.gz,dual_tree_hvg,194489,5.209213100000852,0.5788014555556502,0.5961340789999667,0.04649194070074045,0.04776088400012668,0.005970110500015835,0.00555315449992122,0.002971191209358441
data/finance02.csv.gz,dual_tree_hvg,204673,5.666557486998499,0.6296174985553888,0.6155438439991485,0.06658413758533505,0.052345983998748125,0.006543247999843516,0.006823081999755232,0.0017856517281008301
data/finance02.csv.gz,dual_tree_hvg,214856,5.3390368730015325,0.6673796091251916,0.6502155299999686,0.06087516386023866,0.048316209003132826,0.006902315571876118,0.007877519000430766,0.002471054019069203
data/finance02.csv.gz,dual_tree_hvg,225040,5.716138283000873,0.7145172853751092,0.718411543000002,0.041004170937870184,0.051174814999285445,0.0073106878570407775,0.007619920000252023,0.002253881899920459
data/finance02.csv.gz,dual_tree_hvg,235224,5.2539849650002,0.7505692807143143,0.797397737999745,0.06902758553598694,0.03001320799921814,0.005002201333203023,0.0046616580002591945,0.001847432729729933
data/finance02.csv.gz,dual_tree_hvg,245407,4.464051359000223,0.6377216227143175,0.6304377129999921,0.012540981849995395,0.02233161799995287,0.0037219363333254782,0.0036244919997443503,0.0011229042973997557
data/finance02.csv.gz,dual_tree_hvg,255591,5.667460286998903,0.8096371838569861,0.7742032930000278,0.10329068652223125,0.1988508099984756,0.0331418016664126,0.004433769499428308,0.06459594375553022
data/finance02.csv.gz,dual_tree_hvg,265774,5.194264341999769,0.8657107236666283,0.870304055500128,0.07074437303883732,0.033609999998589046,0.00672199999971781,0.0076632439995591994,0.0018591920538763391
data/finance02.csv.gz,dual_tree_hvg,275958,5.250272353000582,0.8750453921667637,0.8752543510004216,0.04280889795419121,0.019497615999171103,0.0038995231998342206,0.004455182999663521,0.0010623017759916178
data/finance02.csv.gz,dual_tree_hvg,286142,5.009760858001755,0.8349601430002925,0.8366735220001829,0.049277895003621994,0.03350851500090357,0.006701703000180715,0.007521419000113383,0.0014068929404298309
data/finance02.csv.gz,dual_tree_hvg,296325,5.9200783340011185,0.9866797223335197,1.0193219749999116,0.09569634334391662,0.2215350030000991,0.04430700060001982,0.004037755999888759,0.08126001150244377
data/finance02.csv.gz,dual_tree_hvg,306509,4.988750073000119,0.8314583455000198,0.8235483015000682,0.016253710989198863,0.01964040799975919,0.003928081599951838,0.003926112999579345,0.0008897959041817211
data/finance02.csv.gz,dual_tree_hvg,316693,5.635636684000019,1.1271273368000039,1.1177159790004225,0.10373916136994318,0.025053986999409972,0.006263496749852493,0.005302129000028799,0.002396868534780129
data/finance02.csv.gz,dual_tree_hvg,326876,5.178502389000641,1.0357004778001282,1.0201771580004788,0.07218962725871818,0.026509730999350722,0.006627432749837681,0.005430387499927747,0.0032857068445892763
data/finance02.csv.gz,dual_tree_hvg,337060,5.493635906999771,1.0987271813999542,1.0088787169997886,0.12832155948794308,0.027421874999163265,0.006855468749790816,0.0064717344998825865,0.003367895551833599
data/finance02.csv.gz,dual_tree_hvg,347244,5.4397579360002055,1.0879515872000411,1.081115456000589,0.051810636210949515,0.026594751000629913,0.006648687750157478,0.00675505549997979,0.0029789504627866213
data/finance02.csv.gz,dual_tree_hvg,357427,6.192797666999468,1.2385595333998936,1.3452442600000722,0.1888700727902244,0.22530543299944839,0.056326358249862096,0.00389691500004119,0.0920147180327274
data/finance02.csv.gz,dual_tree_hvg,367611,5.16715635699984,1.033431271399968,1.0376061169999957,0.012311546994030073,0.015530818999650364,0.003882704749912591,0.0037927805001345405,0.00158667494015699
data/finance02.csv.gz,dual_tree_hvg,377795,4.856153545998495,1.2140383864996238,1.2087149759995555,0.13712663662384297,0.018043846000182384,0.006014615333394128,0.004173315000116418,0.0026441662813559536
data/finance02.csv.gz,dual_tree_hvg,387978,5.047485925998444,1.261871481499611,1.2579272294997281,0.014698930530193275,0.21357684299982793,0.07119228099994264,0.004099265000149899,0.0951393475188158
data/finance02.csv.gz,dual_tree_hvg,398162,5.7481432839986155,1.4370358209996539,1.427815351499703,0.10364090120792765,0.00925216899941006,0.0030840563331366866,0.0025430699997741613,0.0010628985991602672
data/finance02.csv.gz,dual_tree_hvg,408346,5.4681625109997185,1.3670406277499296,1.3426563899997745,0.07722091558299121,0.00934932500058494,0.003116441666861647,0.0028317650003373274,0.0006099836516126014
data/finance02.csv.gz,dual_tree_hvg,418529,5.140047074999529,1.2850117687498823,1.2185616059996391,0.175614282588915,0.022061500000745582,0.007353833333581861,0.006998552000368363,0.0019288301856608256
data/finance02.csv.gz,dual_tree_hvg,428713,5.451341627998772,1.362835406999693,1.3677562749999197,0.07416349497621941,0.012248906000422721,0.004082968666807574,0.0045492409999496886,0.0007755653473901122
data/finance02.csv.gz,dual_tree_hvg,438897,4.900788251999074,1.2251970629997686,1.225904313999763,0.009343502464523647,0.013372549000450817,0.004457516333483606,0.004449625000233937,0.0011038733899209415
data/finance02.csv.gz,dual_tree_hvg,449080,5.731307380999169,1.4328268452497923,1.4188392284995643,0.1490646606250847,0.011875439000505139,0.003958479666835046,0.003877396999996563,0.0007929129388384844
