source,length,rep,hvg_algorithm,time_in_seconds
seasonal_frequency_3.2,131072,7,dual_tree_hvg,0.8499280760297552
seasonal_frequency_3.2,131072,8,dual_tree_hvg,0.8234376440523192
seasonal_frequency_3.2,131072,9,dual_tree_hvg,0.811388112953864
seasonal_frequency_3.4,131072,0,dual_tree_hvg,0.6963476579403505
seasonal_frequency_3.4,131072,1,dual_tree_hvg,0.8946582220960408
seasonal_frequency_3.4,131072,2,dual_tree_hvg,0.7218754900386557
seasonal_frequency_3.4,131072,3,dual_tree_hvg,0.6313221179880202
seasonal_frequency_3.4,131072,4,dual_tree_hvg,0.8783700179774314
seasonal_frequency_3.4,131072,5,dual_tree_hvg,0.9899729560129344
seasonal_frequency_3.4,131072,6,dual_tree_hvg,0.7786166509613395
seasonal_frequency_3.4,131072,7,dual_tree_hvg,0.8015793419908732
seasonal_frequency_3.4,131072,8,dual_tree_hvg,0.8917673580581322
seasonal_frequency_3.4,131072,9,dual_tree_hvg,1.0183943959418684
seasonal_frequency_3.6,131072,0,dual_tree_hvg,0.8847151999361813
seasonal_frequency_3.6,131072,1,dual_tree_hvg,0.8438599439105019
seasonal_frequency_3.6,131072,2,dual_tree_hvg,0.9043059620307758
seasonal_frequency_3.6,131072,3,dual_tree_hvg,1.0408868209924549
seasonal_frequency_3.6,131072,4,dual_tree_hvg,0.6690689019160345
seasonal_frequency_3.6,131072,5,dual_tree_hvg,0.8392600170336664
seasonal_frequency_3.6,131072,6,dual_tree_hvg,0.7646636499557644
seasonal_frequency_3.6,131072,7,dual_tree_hvg,0.8572652819566429
seasonal_frequency_3.6,131072,8,dual_tree_hvg,0.8431883859448135
seasonal_frequency_3.6,131072,9,dual_tree_hvg,0.8287532209651545
seasonal_frequency_3.8,131072,0,dual_tree_hvg,0.855201939935796
seasonal_frequency_3.8,131072,1,dual_tree_hvg,0.7816594659816474
seasonal_frequency_3.8,131072,2,dual_tree_hvg,0.8743902000132948
seasonal_frequency_3.8,131072,3,dual_tree_hvg,0.9299114659661427
seasonal_frequency_3.8,131072,4,dual_tree_hvg,0.9380317670293152
seasonal_frequency_3.8,131072,5,dual_tree_hvg,0.9549601440085098
seasonal_frequency_3.8,131072,6,dual_tree_hvg,0.7948851609835401
seasonal_frequency_3.8,131072,7,dual_tree_hvg,0.7351166669977829
seasonal_frequency_3.8,131072,8,dual_tree_hvg,0.8991012029582635
seasonal_frequency_3.8,131072,9,dual_tree_hvg,0.927228701999411
seasonal_frequency_4.0,131072,0,dual_tree_hvg,0.5834782250458375
seasonal_frequency_4.0,131072,1,dual_tree_hvg,0.7923338909167796
seasonal_frequency_4.0,131072,2,dual_tree_hvg,1.0022541789803654
seasonal_frequency_4.0,131072,3,dual_tree_hvg,0.8271855199709535
seasonal_frequency_4.0,131072,4,dual_tree_hvg,0.7932134389411658
seasonal_frequency_4.0,131072,5,dual_tree_hvg,0.6747333690291271
seasonal_frequency_4.0,131072,6,dual_tree_hvg,0.5719788849819452
seasonal_frequency_4.0,131072,7,dual_tree_hvg,0.7323754299432039
seasonal_frequency_4.0,131072,8,dual_tree_hvg,0.8640970210544765
seasonal_frequency_4.0,131072,9,dual_tree_hvg,0.7909539850661531
seasonal_amplitude_0.0,131072,0,dual_tree_hvg,0.7062700899550691
seasonal_amplitude_0.0,131072,1,dual_tree_hvg,0.6452381979906932
seasonal_amplitude_0.0,131072,2,dual_tree_hvg,0.8302946259500459
seasonal_amplitude_0.0,131072,3,dual_tree_hvg,0.9058649269863963
seasonal_amplitude_0.0,131072,4,dual_tree_hvg,0.7128982309950516
seasonal_amplitude_0.0,131072,5,dual_tree_hvg,0.6743395100347698
seasonal_amplitude_0.0,131072,6,dual_tree_hvg,0.9213029079837725
seasonal_amplitude_0.0,131072,7,dual_tree_hvg,0.7126006659818813
seasonal_amplitude_0.0,131072,8,dual_tree_hvg,0.6676096769515425
seasonal_amplitude_0.0,131072,9,dual_tree_hvg,0.8350206019822508
seasonal_amplitude_0.2,131072,0,dual_tree_hvg,0.7266616330016404
seasonal_amplitude_0.2,131072,1,dual_tree_hvg,0.6288730880478397
seasonal_amplitude_0.2,131072,2,dual_tree_hvg,0.6894564600661397
seasonal_amplitude_0.2,131072,3,dual_tree_hvg,0.8029021599795669
seasonal_amplitude_0.2,131072,4,dual_tree_hvg,0.6410379109438509
seasonal_amplitude_0.2,131072,5,dual_tree_hvg,0.7654192099580541
seasonal_amplitude_0.2,131072,6,dual_tree_hvg,0.7042635909747332
seasonal_amplitude_0.2,131072,7,dual_tree_hvg,0.8587244239170104
seasonal_amplitude_0.2,131072,8,dual_tree_hvg,0.7542793720494956
seasonal_amplitude_0.2,131072,9,dual_tree_hvg,0.7349130569491535
seasonal_amplitude_0.4,131072,0,dual_tree_hvg,0.7480919109657407
seasonal_amplitude_0.4,131072,1,dual_tree_hvg,0.7559183220146224
seasonal_amplitude_0.4,131072,2,dual_tree_hvg,0.7537310679908842
seasonal_amplitude_0.4,131072,3,dual_tree_hvg,0.8972660739673302
seasonal_amplitude_0.4,131072,4,dual_tree_hvg,0.7531743359286338
seasonal_amplitude_0.4,131072,5,dual_tree_hvg,0.8613231380004436
seasonal_amplitude_0.4,131072,6,dual_tree_hvg,0.760964052984491
seasonal_amplitude_0.4,131072,7,dual_tree_hvg,0.671892378013581
seasonal_amplitude_0.4,131072,8,dual_tree_hvg,0.9701860719360411
seasonal_amplitude_0.4,131072,9,dual_tree_hvg,0.8115795899648219
seasonal_amplitude_0.6,131072,0,dual_tree_hvg,0.8675298390444368
seasonal_amplitude_0.6,131072,1,dual_tree_hvg,0.8256690980633721
seasonal_amplitude_0.6,131072,2,dual_tree_hvg,0.7353754030773416
seasonal_amplitude_0.6,131072,3,dual_tree_hvg,0.7835091849556193
seasonal_amplitude_0.6,131072,4,dual_tree_hvg,0.5760850339429453
seasonal_amplitude_0.6,131072,5,dual_tree_hvg,0.878987839911133
seasonal_amplitude_0.6,131072,6,dual_tree_hvg,0.7333083209814504
seasonal_amplitude_0.6,131072,7,dual_tree_hvg,0.7577300850534812
seasonal_amplitude_0.6,131072,8,dual_tree_hvg,0.733602478983812
seasonal_amplitude_0.6,131072,9,dual_tree_hvg,0.8936185169732198
seasonal_amplitude_0.8,131072,0,dual_tree_hvg,0.8860865239985287
seasonal_amplitude_0.8,131072,1,dual_tree_hvg,0.9494516459526494
seasonal_amplitude_0.8,131072,2,dual_tree_hvg,0.6926386139821261
seasonal_amplitude_0.8,131072,3,dual_tree_hvg,0.7374970350647345
seasonal_amplitude_0.8,131072,4,dual_tree_hvg,0.852959188981913
seasonal_amplitude_0.8,131072,5,dual_tree_hvg,0.6424639249453321
seasonal_amplitude_0.8,131072,6,dual_tree_hvg,0.8428077870048583
seasonal_amplitude_0.8,131072,7,dual_tree_hvg,0.7832352709956467
seasonal_amplitude_0.8,131072,8,dual_tree_hvg,0.6471104099182412
seasonal_amplitude_0.8,131072,9,dual_tree_hvg,0.5294267249992117
seasonal_amplitude_1.0,131072,0,dual_tree_hvg,0.6874919879483059
seasonal_amplitude_1.0,131072,1,dual_tree_hvg,0.808881399105303
seasonal_amplitude_1.0,131072,2,dual_tree_hvg,0.7798454799922183
seasonal_amplitude_1.0,131072,3,dual_tree_hvg,0.688941317028366
seasonal_amplitude_1.0,131072,4,dual_tree_hvg,0.7447996640112251
seasonal_amplitude_1.0,131072,5,dual_tree_hvg,0.7465028500882909
seasonal_amplitude_1.0,131072,6,dual_tree_hvg,0.6072158520109951
seasonal_amplitude_1.0,131072,7,dual_tree_hvg,0.747855270979926
seasonal_amplitude_1.0,131072,8,dual_tree_hvg,0.8386594989569858
seasonal_amplitude_1.0,131072,9,dual_tree_hvg,0.5934287109412253
seasonal_amplitude_1.2,131072,0,dual_tree_hvg,0.7768341180635616
seasonal_amplitude_1.2,131072,1,dual_tree_hvg,0.6826745530124754
seasonal_amplitude_1.2,131072,2,dual_tree_hvg,0.8013576529920101
seasonal_amplitude_1.2,131072,3,dual_tree_hvg,0.7834210770670325
seasonal_amplitude_1.2,131072,4,dual_tree_hvg,0.8351514659589157
seasonal_amplitude_1.2,131072,5,dual_tree_hvg,0.7653638779884204
seasonal_amplitude_1.2,131072,6,dual_tree_hvg,0.8324213670566678
seasonal_amplitude_1.2,131072,7,dual_tree_hvg,0.8249485359992832
seasonal_amplitude_1.2,131072,8,dual_tree_hvg,0.8049769999925047
seasonal_amplitude_1.2,131072,9,dual_tree_hvg,0.7656331389443949
seasonal_amplitude_1.4,131072,0,dual_tree_hvg,0.7712613469921052
seasonal_amplitude_1.4,131072,1,dual_tree_hvg,0.7052385288989171
seasonal_amplitude_1.4,131072,2,dual_tree_hvg,0.7971066759200767
seasonal_amplitude_1.4,131072,3,dual_tree_hvg,0.78527779399883
seasonal_amplitude_1.4,131072,4,dual_tree_hvg,0.649827110930346
seasonal_amplitude_1.4,131072,5,dual_tree_hvg,0.751532056950964
seasonal_amplitude_1.4,131072,6,dual_tree_hvg,0.7131078119855374
seasonal_amplitude_1.4,131072,7,dual_tree_hvg,0.6769327129004523
seasonal_amplitude_1.4,131072,8,dual_tree_hvg,0.5313917329767719
seasonal_amplitude_1.4,131072,9,dual_tree_hvg,0.5361864869482815
seasonal_amplitude_1.6,131072,0,dual_tree_hvg,0.766584319062531
seasonal_amplitude_1.6,131072,1,dual_tree_hvg,0.5746904780389741
seasonal_amplitude_1.6,131072,2,dual_tree_hvg,0.7396904439665377
seasonal_amplitude_1.6,131072,3,dual_tree_hvg,0.8000159640796483
seasonal_amplitude_1.6,131072,4,dual_tree_hvg,0.6195417719427496
seasonal_amplitude_1.6,131072,5,dual_tree_hvg,0.8035534709924832
seasonal_amplitude_1.6,131072,6,dual_tree_hvg,0.7969990320270881
seasonal_amplitude_1.6,131072,7,dual_tree_hvg,0.7757582940394059
seasonal_amplitude_1.6,131072,8,dual_tree_hvg,0.7603437079815194
seasonal_amplitude_1.6,131072,9,dual_tree_hvg,0.7489833269501105
seasonal_amplitude_1.8,131072,0,dual_tree_hvg,0.6594804860651493
seasonal_amplitude_1.8,131072,1,dual_tree_hvg,0.744742268929258
seasonal_amplitude_1.8,131072,2,dual_tree_hvg,0.6807276140898466
seasonal_amplitude_1.8,131072,3,dual_tree_hvg,0.6475830969866365
seasonal_amplitude_1.8,131072,4,dual_tree_hvg,0.7751953559927642
seasonal_amplitude_1.8,131072,5,dual_tree_hvg,0.7220581519650295
seasonal_amplitude_1.8,131072,6,dual_tree_hvg,0.7781405120622367
seasonal_amplitude_1.8,131072,7,dual_tree_hvg,0.7996325610438362
seasonal_amplitude_1.8,131072,8,dual_tree_hvg,0.7591438179370016
seasonal_amplitude_1.8,131072,9,dual_tree_hvg,0.6078804989811033
seasonal_amplitude_2.0,131072,0,dual_tree_hvg,0.8375526620075107
seasonal_amplitude_2.0,131072,1,dual_tree_hvg,0.6997659769840539
seasonal_amplitude_2.0,131072,2,dual_tree_hvg,0.7852783610578626
seasonal_amplitude_2.0,131072,3,dual_tree_hvg,0.7292505439836532
seasonal_amplitude_2.0,131072,4,dual_tree_hvg,0.5506012290716171
seasonal_amplitude_2.0,131072,5,dual_tree_hvg,0.66122267593164
seasonal_amplitude_2.0,131072,6,dual_tree_hvg,0.7203100629849359
seasonal_amplitude_2.0,131072,7,dual_tree_hvg,0.7628290270222351
seasonal_amplitude_2.0,131072,8,dual_tree_hvg,0.6088352530496195
seasonal_amplitude_2.0,131072,9,dual_tree_hvg,0.5093801309121773
seasonal_amplitude_2.2,131072,0,dual_tree_hvg,0.5206305000465363
seasonal_amplitude_2.2,131072,1,dual_tree_hvg,0.7889129359973595
seasonal_amplitude_2.2,131072,2,dual_tree_hvg,0.5388228279771283
seasonal_amplitude_2.2,131072,3,dual_tree_hvg,0.6195084309438244
seasonal_amplitude_2.2,131072,4,dual_tree_hvg,0.7459583389572799
seasonal_amplitude_2.2,131072,5,dual_tree_hvg,0.7497295279754326
seasonal_amplitude_2.2,131072,6,dual_tree_hvg,0.7781424080021679
seasonal_amplitude_2.2,131072,7,dual_tree_hvg,0.47623071598354727
seasonal_amplitude_2.2,131072,8,dual_tree_hvg,0.6808081479975954
seasonal_amplitude_2.2,131072,9,dual_tree_hvg,0.6900934460572898
seasonal_amplitude_2.4,131072,0,dual_tree_hvg,0.5874619210371748
seasonal_amplitude_2.4,131072,1,dual_tree_hvg,0.43618596403393894
seasonal_amplitude_2.4,131072,2,dual_tree_hvg,0.6857576310867444
seasonal_amplitude_2.4,131072,3,dual_tree_hvg,0.5297890609363094
seasonal_amplitude_2.4,131072,4,dual_tree_hvg,0.7415899630868807
seasonal_amplitude_2.4,131072,5,dual_tree_hvg,0.7080150209367275
seasonal_amplitude_2.4,131072,6,dual_tree_hvg,0.4669720309320837
seasonal_amplitude_2.4,131072,7,dual_tree_hvg,0.5695145180216059
seasonal_amplitude_2.4,131072,8,dual_tree_hvg,0.5625667209969833
seasonal_amplitude_2.4,131072,9,dual_tree_hvg,0.7528280509868637
seasonal_amplitude_2.6,131072,0,dual_tree_hvg,0.6950087059522048
seasonal_amplitude_2.6,131072,1,dual_tree_hvg,0.6355247549945489
seasonal_amplitude_2.6,131072,2,dual_tree_hvg,0.7341021740576252
seasonal_amplitude_2.6,131072,3,dual_tree_hvg,0.7589239570079371
seasonal_amplitude_2.6,131072,4,dual_tree_hvg,0.6162730150390416
seasonal_amplitude_2.6,131072,5,dual_tree_hvg,0.683999323984608
seasonal_amplitude_2.6,131072,6,dual_tree_hvg,0.6882760319858789
seasonal_amplitude_2.6,131072,7,dual_tree_hvg,0.7406681490829214
seasonal_amplitude_2.6,131072,8,dual_tree_hvg,0.5218794730026275
seasonal_amplitude_2.6,131072,9,dual_tree_hvg,0.5722739009652287
seasonal_amplitude_2.8,131072,0,dual_tree_hvg,0.6390634949784726
seasonal_amplitude_2.8,131072,1,dual_tree_hvg,0.7794973910786211
seasonal_amplitude_2.8,131072,2,dual_tree_hvg,0.7305328829679638
seasonal_amplitude_2.8,131072,3,dual_tree_hvg,0.7517923580016941
seasonal_amplitude_2.8,131072,4,dual_tree_hvg,0.7322370520560071
seasonal_amplitude_2.8,131072,5,dual_tree_hvg,0.8852740969741717
seasonal_amplitude_2.8,131072,6,dual_tree_hvg,0.5386481389869004
seasonal_amplitude_2.8,131072,7,dual_tree_hvg,0.5866374908946455
seasonal_amplitude_2.8,131072,8,dual_tree_hvg,0.5746502260444686
seasonal_amplitude_2.8,131072,9,dual_tree_hvg,0.7574962920043617
seasonal_amplitude_3.0,131072,0,dual_tree_hvg,0.7181488000787795
seasonal_amplitude_3.0,131072,1,dual_tree_hvg,0.7053073190618306
seasonal_amplitude_3.0,131072,2,dual_tree_hvg,0.6486204469110817
seasonal_amplitude_3.0,131072,3,dual_tree_hvg,0.6461780339013785
seasonal_amplitude_3.0,131072,4,dual_tree_hvg,0.6715057520195842
seasonal_amplitude_3.0,131072,5,dual_tree_hvg,0.7950033179949969
seasonal_amplitude_3.0,131072,6,dual_tree_hvg,0.7597354630706832
seasonal_amplitude_3.0,131072,7,dual_tree_hvg,0.7267902450403199
seasonal_amplitude_3.0,131072,8,dual_tree_hvg,0.8123282539891079
seasonal_amplitude_3.0,131072,9,dual_tree_hvg,0.807974420953542
fbm_0.20,131072,0,binary_search_hvg,3.750090426998213
fbm_0.20,131072,1,binary_search_hvg,4.707862759009004
fbm_0.20,131072,2,binary_search_hvg,4.491508361068554
fbm_0.20,131072,3,binary_search_hvg,5.292822903953493
fbm_0.20,131072,4,binary_search_hvg,5.382538608042523
fbm_0.20,131072,5,binary_search_hvg,5.19393016200047
fbm_0.20,131072,6,binary_search_hvg,6.2704798659542575
fbm_0.20,131072,7,binary_search_hvg,6.004884974914603
fbm_0.20,131072,8,binary_search_hvg,6.7368958700681105
fbm_0.20,131072,9,binary_search_hvg,15.12015331001021
fbm_0.25,131072,0,binary_search_hvg,15.365406525088474
fbm_0.25,131072,1,binary_search_hvg,16.403005911037326
fbm_0.25,131072,2,binary_search_hvg,16.5690091769211
fbm_0.25,131072,3,binary_search_hvg,9.606125267106108
fbm_0.25,131072,4,binary_search_hvg,17.438292411039583
fbm_0.25,131072,5,binary_search_hvg,17.889179920079187
fbm_0.25,131072,6,binary_search_hvg,17.888532437034883
fbm_0.25,131072,7,binary_search_hvg,18.791778635932133
fbm_0.25,131072,8,binary_search_hvg,18.763859459082596
fbm_0.25,131072,9,binary_search_hvg,18.372153501026332
fbm_0.30,131072,0,binary_search_hvg,23.304392265039496
fbm_0.30,131072,1,binary_search_hvg,23.10499088896904
fbm_0.30,131072,2,binary_search_hvg,21.286260909051634
fbm_0.30,131072,3,binary_search_hvg,24.866957645048387
fbm_0.30,131072,4,binary_search_hvg,26.411942883976735
fbm_0.30,131072,5,binary_search_hvg,26.91270245902706
fbm_0.30,131072,6,binary_search_hvg,26.881268469034694
fbm_0.30,131072,7,binary_search_hvg,27.22701087698806
fbm_0.30,131072,8,binary_search_hvg,27.00366078701336
fbm_0.30,131072,9,binary_search_hvg,27.183073958964087
fbm_0.35,131072,0,binary_search_hvg,27.686574933002703
fbm_0.35,131072,1,binary_search_hvg,27.58552044793032
fbm_0.35,131072,2,binary_search_hvg,29.564441697089933
fbm_0.35,131072,3,binary_search_hvg,28.61892843199894
fbm_0.35,131072,4,binary_search_hvg,28.969941382994875
fbm_0.35,131072,5,binary_search_hvg,27.538219188922085
fbm_0.35,131072,6,binary_search_hvg,30.194058310007676
fbm_0.35,131072,7,binary_search_hvg,31.53101349400822
fbm_0.35,131072,8,binary_search_hvg,31.412855567992665
fbm_0.35,131072,9,binary_search_hvg,29.413370857015252
fbm_0.40,131072,0,binary_search_hvg,29.510237170034088
fbm_0.40,131072,1,binary_search_hvg,32.38520027301274
fbm_0.40,131072,2,binary_search_hvg,33.01889319799375
fbm_0.40,131072,3,binary_search_hvg,34.7509799109539
fbm_0.40,131072,4,binary_search_hvg,37.190778501098976
fbm_0.40,131072,5,binary_search_hvg,21.546201252029277
fbm_0.40,131072,6,binary_search_hvg,34.38371685508173
fbm_0.40,131072,7,binary_search_hvg,35.916255066986196
fbm_0.40,131072,8,binary_search_hvg,36.471974679036066
fbm_0.40,131072,9,binary_search_hvg,39.13521921704523
fbm_0.45,131072,0,binary_search_hvg,38.70647606707644
fbm_0.45,131072,1,binary_search_hvg,39.59481241798494
fbm_0.45,131072,2,binary_search_hvg,37.330018211039715
fbm_0.45,131072,3,binary_search_hvg,37.38367541891057
fbm_0.45,131072,4,binary_search_hvg,40.912673561950214
fbm_0.45,131072,5,binary_search_hvg,37.929718462051824
fbm_0.45,131072,6,binary_search_hvg,42.61136539897416
fbm_0.45,131072,7,binary_search_hvg,43.55692187801469
fbm_0.45,131072,8,binary_search_hvg,44.67694037500769
fbm_0.45,131072,9,binary_search_hvg,41.868734824005514
fbm_0.50,131072,0,binary_search_hvg,43.539015041082166
fbm_0.50,131072,1,binary_search_hvg,46.19118390895892
fbm_0.50,131072,2,binary_search_hvg,43.99899162107613
fbm_0.50,131072,3,binary_search_hvg,29.82504262996372
fbm_0.50,131072,4,binary_search_hvg,44.48719264101237
fbm_0.50,131072,5,binary_search_hvg,46.71004688204266
fbm_0.50,131072,6,binary_search_hvg,46.04958473693114
fbm_0.50,131072,7,binary_search_hvg,47.06515261402819
fbm_0.50,131072,8,binary_search_hvg,47.50785338995047
fbm_0.50,131072,9,binary_search_hvg,46.679967885953374
fbm_0.55,131072,0,binary_search_hvg,45.28995408001356
fbm_0.55,131072,1,binary_search_hvg,47.05752427899279
fbm_0.55,131072,2,binary_search_hvg,47.399207357899286
fbm_0.55,131072,3,binary_search_hvg,52.609923565993086
fbm_0.55,131072,4,binary_search_hvg,48.786337528028525
fbm_0.55,131072,5,binary_search_hvg,53.32786056306213
fbm_0.55,131072,6,binary_search_hvg,54.592670017969795
fbm_0.55,131072,7,binary_search_hvg,52.02222215605434
fbm_0.55,131072,8,binary_search_hvg,51.061237765010446
fbm_0.55,131072,9,binary_search_hvg,52.60072421806399
fbm_0.60,131072,0,binary_search_hvg,57.275163381011225
fbm_0.60,131072,1,binary_search_hvg,27.597747897030786
fbm_0.60,131072,2,binary_search_hvg,52.65823174093384
fbm_0.60,131072,3,binary_search_hvg,55.747487609041855
fbm_0.60,131072,4,binary_search_hvg,61.21106745605357
fbm_0.60,131072,5,binary_search_hvg,57.86899814498611
fbm_0.60,131072,6,binary_search_hvg,59.386310360976495
fbm_0.60,131072,7,binary_search_hvg,58.9439671500586
fbm_0.60,131072,8,binary_search_hvg,58.96941775199957
fbm_0.60,131072,9,binary_search_hvg,59.79810734000057
fbm_0.65,131072,0,binary_search_hvg,66.84232241101563
fbm_0.65,131072,1,binary_search_hvg,59.23124780494254
fbm_0.65,131072,2,binary_search_hvg,59.67261247092392
fbm_0.65,131072,3,binary_search_hvg,59.62339228100609
fbm_0.65,131072,4,binary_search_hvg,66.53494045103434
fbm_0.65,131072,5,binary_search_hvg,67.2001547110267
fbm_0.65,131072,6,binary_search_hvg,67.58948086004239
fbm_0.65,131072,7,binary_search_hvg,61.26848514797166
fbm_0.65,131072,8,binary_search_hvg,63.01425081002526
fbm_0.65,131072,9,binary_search_hvg,64.26135011599399
fbm_0.70,131072,0,binary_search_hvg,71.97085407702252
fbm_0.70,131072,1,binary_search_hvg,64.75245649192948
fbm_0.70,131072,2,binary_search_hvg,71.11260926502291
fbm_0.70,131072,3,binary_search_hvg,67.33883613604121
fbm_0.70,131072,4,binary_search_hvg,50.782969938009046
fbm_0.70,131072,5,binary_search_hvg,77.77005569194444
fbm_0.70,131072,6,binary_search_hvg,79.7082943029236
fbm_0.70,131072,7,binary_search_hvg,78.54767672391608
fbm_0.70,131072,8,binary_search_hvg,80.43240423500538
fbm_0.70,131072,9,binary_search_hvg,83.52905317605473
fbm_0.75,131072,0,binary_search_hvg,66.30770926899277
fbm_0.75,131072,1,binary_search_hvg,68.39355279202573
fbm_0.75,131072,2,binary_search_hvg,65.62838678609114
fbm_0.75,131072,3,binary_search_hvg,82.89080341998488
fbm_0.75,131072,4,binary_search_hvg,67.35756461299025
fbm_0.75,131072,5,binary_search_hvg,68.39398604491726
fbm_0.75,131072,6,binary_search_hvg,68.99119859200437
fbm_0.75,131072,7,binary_search_hvg,86.48815823101904
fbm_0.75,131072,8,binary_search_hvg,90.64571977197193
fbm_0.75,131072,9,binary_search_hvg,92.17239030601922
fbm_0.80,131072,0,binary_search_hvg,76.34683557599783
fbm_0.80,131072,1,binary_search_hvg,93.18541079200804
fbm_0.80,131072,2,binary_search_hvg,72.77668478398118
fbm_0.80,131072,3,binary_search_hvg,97.54141601501033
fbm_0.80,131072,4,binary_search_hvg,74.95608535292558
fbm_0.80,131072,5,binary_search_hvg,78.02219710906502
fbm_0.80,131072,6,binary_search_hvg,103.21095515298657
fbm_0.80,131072,7,binary_search_hvg,103.92741139500868
fbm_0.80,131072,8,binary_search_hvg,104.19663322495762
fbm_0.80,131072,9,binary_search_hvg,78.2865992540028
linear_trend_0.0,131072,0,binary_search_hvg,77.60661920404527
linear_trend_0.0,131072,1,binary_search_hvg,78.81735233403742
linear_trend_0.0,131072,2,binary_search_hvg,104.43439813097939
linear_trend_0.0,131072,3,binary_search_hvg,79.08906551601831
linear_trend_0.0,131072,4,binary_search_hvg,79.53324835095555
linear_trend_0.0,131072,5,binary_search_hvg,77.9666997839231
linear_trend_0.0,131072,6,binary_search_hvg,76.93437908997294
linear_trend_0.0,131072,7,binary_search_hvg,106.12813274399377
linear_trend_0.0,131072,8,binary_search_hvg,-1
linear_trend_0.0,131072,9,binary_search_hvg,69.86068566597532
linear_trend_0.2,131072,0,binary_search_hvg,77.81012181192636
linear_trend_0.2,131072,1,binary_search_hvg,76.42469469096977
linear_trend_0.2,131072,2,binary_search_hvg,109.46980297891423
linear_trend_0.2,131072,3,binary_search_hvg,103.01775261003058
linear_trend_0.2,131072,4,binary_search_hvg,64.2369936510222
linear_trend_0.2,131072,5,binary_search_hvg,79.21900376793928
linear_trend_0.2,131072,6,binary_search_hvg,80.27030026901048
linear_trend_0.2,131072,7,binary_search_hvg,60.34239580202848
linear_trend_0.2,131072,8,binary_search_hvg,84.4549174659187
linear_trend_0.2,131072,9,binary_search_hvg,83.24271470191889
linear_trend_0.4,131072,0,binary_search_hvg,80.29409334505908
linear_trend_0.4,131072,1,binary_search_hvg,118.47940103698056
linear_trend_0.4,131072,2,binary_search_hvg,118.94793442101218
linear_trend_0.4,131072,3,binary_search_hvg,117.46386829193216
linear_trend_0.4,131072,4,binary_search_hvg,83.54689945990685
linear_trend_0.4,131072,5,binary_search_hvg,86.5923778450815
linear_trend_0.4,131072,6,binary_search_hvg,62.709742560982704
linear_trend_0.4,131072,7,binary_search_hvg,93.83479206601623
linear_trend_0.4,131072,8,binary_search_hvg,90.58645933598746
linear_trend_0.4,131072,9,binary_search_hvg,88.65882637107279
linear_trend_0.6,131072,0,binary_search_hvg,103.7321726399241
linear_trend_0.6,131072,1,binary_search_hvg,126.27661696798168
linear_trend_0.6,131072,2,binary_search_hvg,93.30827990500256
linear_trend_0.6,131072,3,binary_search_hvg,94.41585546603892
linear_trend_0.6,131072,4,binary_search_hvg,38.5054914529901
linear_trend_0.6,131072,5,binary_search_hvg,111.41854550805874
linear_trend_0.6,131072,6,binary_search_hvg,135.2911448959494
linear_trend_0.6,131072,7,binary_search_hvg,94.37995449698064
linear_trend_0.6,131072,8,binary_search_hvg,87.7897003829712
linear_trend_0.6,131072,9,binary_search_hvg,92.86365250102244
linear_trend_0.8,131072,0,binary_search_hvg,91.47533013497014
linear_trend_0.8,131072,1,binary_search_hvg,52.84215397492517
linear_trend_0.8,131072,2,binary_search_hvg,112.47092387999874
linear_trend_0.8,131072,3,binary_search_hvg,140.24224010598846
linear_trend_0.8,131072,4,binary_search_hvg,97.6964063460473
linear_trend_0.8,131072,5,binary_search_hvg,140.8288132470334
linear_trend_0.8,131072,6,binary_search_hvg,93.91640216403175
linear_trend_0.8,131072,7,binary_search_hvg,90.12495988700539
linear_trend_0.8,131072,8,binary_search_hvg,55.44941946200561
linear_trend_0.8,131072,9,binary_search_hvg,91.33232904900797
linear_trend_1.0,131072,0,binary_search_hvg,96.59028001700062
linear_trend_1.0,131072,1,binary_search_hvg,145.9387831609929
linear_trend_1.0,131072,2,binary_search_hvg,93.28720860299654
linear_trend_1.0,131072,3,binary_search_hvg,98.50052579701878
linear_trend_1.0,131072,4,binary_search_hvg,95.96717901807278
linear_trend_1.0,131072,5,binary_search_hvg,95.33283625193872
linear_trend_1.0,131072,6,binary_search_hvg,72.91118151205592
linear_trend_1.0,131072,7,binary_search_hvg,94.38273335597478
linear_trend_1.0,131072,8,binary_search_hvg,95.42379174102098
linear_trend_1.0,131072,9,binary_search_hvg,101.61359913996421
linear_trend_1.2,131072,0,binary_search_hvg,99.73788558901288
linear_trend_1.2,131072,1,binary_search_hvg,157.22024047595914
linear_trend_1.2,131072,2,binary_search_hvg,92.9377427350264
linear_trend_1.2,131072,3,binary_search_hvg,156.87087412795518
linear_trend_1.2,131072,4,binary_search_hvg,100.6920431960607
linear_trend_1.2,131072,5,binary_search_hvg,98.61644477408845
linear_trend_1.2,131072,6,binary_search_hvg,111.54746551800054
linear_trend_1.2,131072,7,binary_search_hvg,58.28883556195069
linear_trend_1.2,131072,8,binary_search_hvg,50.83267980290111
linear_trend_1.2,131072,9,binary_search_hvg,103.81071972800419
linear_trend_1.4,131072,0,binary_search_hvg,102.95939944195561
linear_trend_1.4,131072,1,binary_search_hvg,57.334009998012334
linear_trend_1.4,131072,2,binary_search_hvg,103.48592633800581
linear_trend_1.4,131072,3,binary_search_hvg,103.0152149630012
linear_trend_1.4,131072,4,binary_search_hvg,95.08441526105162
